Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Arun', 'AnZirk252', 'Zirk.Arun@calpoly.com', 'Zirk90', 148, 46, 149)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tay', 'Stone', 'SeTay69', 'Tay.Stone@inbox.com', 'Tay203', 76, 227, 247)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Adam', 'Sara', 'AmSara144', 'Adam.Sara@calpoly.com', 'Adam265', 34, 69, 183)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Schmit', 'Rene', 'ReSchmit61', 'Schmit.Rene@outlook.com', 'Schmit192', 76, 180, 72)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'George', 'Rene', 'GeRene43', 'George.Rene@zoho.com', 'George143', 194, 156, 190)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Mark', 'Tara', 'MkTara168', 'Mark.Tara@bing.com', 'Mark29', 166, 211, 222)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Markson', 'Jay', 'MnJay105', 'Markson.Jay@calpoly.com', 'Markson107', 172, 68, 71)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Bar', 'Reece', 'ReBar273', 'Bar.Reece@bing.com', 'Bar291', 171, 220, 10)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tom', 'Zig', 'TmZig47', 'Tom.Zig@outlook.com', 'Tom282', 114, 189, 54)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sara', 'Franky', 'SaFranky38', 'Sara.Franky@gmail.com', 'Sara1', 43, 262, 175)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Bar', 'Samuel', 'SlBar281', 'Bar.Samuel@gmail.com', 'Bar14', 166, 217, 32)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Yas', 'Markson', 'MnYas258', 'Yas.Markson@outlook.com', 'Yas180', 123, 229, 154)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Tom', 'AwTom183', 'Andrew.Tom@sprynet.com', 'Andrew279', 43, 246, 9)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arun', 'Ryan', 'RnArun290', 'Arun.Ryan@calpoly.com', 'Arun5', 150, 68, 294)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tay', 'Sammy', 'SyTay229', 'Tay.Sammy@aol.com', 'Tay212', 80, 271, 45)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jay', 'Joe', 'JeJay77', 'Jay.Joe@gmail.com', 'Jay43', 240, 154, 183)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sarah', 'Brett', 'ShBrett31', 'Sarah.Brett@aol.com', 'Sarah78', 215, 244, 239)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frank', 'Brett', 'FkBrett204', 'Frank.Brett@outlook.com', 'Frank268', 140, 271, 59)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arf', 'Markson', 'MnArf251', 'Arf.Markson@icloud.com', 'Arf221', 259, 28, 43)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronny', 'Reece', 'RyReece132', 'Ronny.Reece@calpoly.com', 'Ronny137', 147, 284, 192)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jose', 'Zag', 'ZgJose130', 'Jose.Zag@yahoo.com', 'Jose128', 94, 50, 112)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronny', 'Jose', 'JeRonny8', 'Ronny.Jose@icloud.com', 'Ronny75', 95, 284, 104)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Marry', 'Tara', 'TaMarry89', 'Marry.Tara@outlook.com', 'Marry40', 192, 284, 129)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Debra', 'Sam', 'DaSam102', 'Debra.Sam@bing.com', 'Debra141', 75, 248, 72)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Frank', 'Debra', 'DaFrank151', 'Frank.Debra@outlook.com', 'Frank228', 152, 80, 244)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Gym', 'ZkGym227', 'Zirk.Gym@zoho.com', 'Zirk78', 202, 102, 4)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Brett', 'McDonald', 'BtMcDonald258', 'Brett.McDonald@gmail.com', 'Brett229', 139, 18, 205)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Juan', 'Frank', 'JnFrank230', 'Juan.Frank@sprynet.com', 'Juan94', 121, 8, 126)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Gym', 'Markson', 'GmMarkson219', 'Gym.Markson@gmail.com', 'Gym104', 49, 267, 118)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Anna', 'Tara', 'TaAnna141', 'Anna.Tara@sprynet.com', 'Anna31', 298, 276, 162)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zag', 'Tay', 'TyZag177', 'Zag.Tay@icloud.com', 'Zag255', 274, 244, 20)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arpon', 'Franky', 'FyArpon228', 'Arpon.Franky@icloud.com', 'Arpon63', 214, 53, 251)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Gym', 'Zog', 'GmZog13', 'Gym.Zog@aol.com', 'Gym88', 222, 137, 75)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Schmit', 'Ronnie', 'StRonnie193', 'Schmit.Ronnie@zoho.com', 'Schmit2', 280, 95, 55)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Yas', 'Tom', 'YsTom53', 'Yas.Tom@gmail.com', 'Yas112', 193, 163, 80)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jay', 'Bart', 'JyBart110', 'Jay.Bart@icloud.com', 'Jay0', 211, 15, 52)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Debra', 'Brett', 'BtDebra195', 'Debra.Brett@sprynet.com', 'Debra210', 231, 179, 72)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sam', 'Guppy', 'SmGuppy64', 'Sam.Guppy@bing.com', 'Sam211', 163, 107, 186)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Brett', 'Arpon', 'BtArpon246', 'Brett.Arpon@inbox.com', 'Brett68', 284, 275, 281)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bar', 'Boof', 'BrBoof224', 'Bar.Boof@yahoo.com', 'Bar171', 152, 95, 171)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ryan', 'Bob', 'BbRyan136', 'Ryan.Bob@outlook.com', 'Ryan72', 247, 111, 110)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zob', 'Anna', 'ZbAnna97', 'Zob.Anna@zoho.com', 'Zob123', 207, 247, 219)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Brian', 'John', 'BnJohn200', 'Brian.John@calpoly.com', 'Brian208', 157, 181, 256)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zack', 'Franky', 'FyZack256', 'Zack.Franky@calpoly.com', 'Zack170', 219, 273, 245)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Neima', 'Zig', 'ZgNeima144', 'Neima.Zig@calpoly.com', 'Neima59', 274, 106, 77)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Albertson', 'Jose', 'AnJose254', 'Albertson.Jose@gmail.com', 'Albertson19', 13, 113, 12)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sammy', 'Adam', 'SyAdam99', 'Sammy.Adam@calpoly.com', 'Sammy130', 298, 232, 153)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Boof', 'Ryan', 'BfRyan193', 'Boof.Ryan@outlook.com', 'Boof15', 53, 139, 17)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Guppy', 'Buddy', 'ByGuppy101', 'Guppy.Buddy@yahoo.com', 'Guppy158', 236, 110, 257)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ahn', 'Bob', 'AnBob280', 'Ahn.Bob@gmail.com', 'Ahn24', 252, 106, 206)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jon', 'Sara', 'JnSara43', 'Jon.Sara@zoho.com', 'Jon272', 169, 271, 116)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jose', 'Ronny', 'JeRonny231', 'Jose.Ronny@aol.com', 'Jose23', 145, 62, 30)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Buddy', 'Andy', 'ByAndy37', 'Buddy.Andy@gmail.com', 'Buddy235', 197, 122, 220)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jay', 'Wyne', 'WeJay94', 'Jay.Wyne@sprynet.com', 'Jay18', 224, 271, 132)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Bar', 'Rachel', 'BrRachel136', 'Bar.Rachel@inbox.com', 'Bar84', 179, 44, 236)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Lil', 'LlAndrew280', 'Andrew.Lil@outlook.com', 'Andrew65', 11, 279, 47)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Anna', 'Toshi', 'AaToshi254', 'Anna.Toshi@yahoo.com', 'Anna105', 127, 162, 292)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Reece', 'Mark', 'ReMark232', 'Reece.Mark@bing.com', 'Reece65', 296, 10, 272)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ahn', 'Marry', 'AnMarry45', 'Ahn.Marry@outlook.com', 'Ahn1', 57, 106, 235)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bud', 'Wyne', 'BdWyne188', 'Bud.Wyne@bing.com', 'Bud250', 115, 250, 176)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frank', 'Lil', 'FkLil6', 'Frank.Lil@icloud.com', 'Frank107', 96, 213, 261)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Rachel', 'Zirk', 'RlZirk38', 'Rachel.Zirk@calpoly.com', 'Rachel298', 209, 124, 13)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Wendle', 'Marry', 'WeMarry93', 'Wendle.Marry@inbox.com', 'Wendle164', 200, 121, 179)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'George', 'Goergeson', 'GeGoergeson19', 'George.Goergeson@calpoly.com', 'George289', 266, 165, 58)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ahn', 'Stone', 'AnStone286', 'Ahn.Stone@outlook.com', 'Ahn31', 161, 297, 132)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Joe', 'Jose', 'JeJose170', 'Joe.Jose@outlook.com', 'Joe208', 229, 284, 259)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arpon', 'Hoss', 'HsArpon109', 'Arpon.Hoss@yahoo.com', 'Arpon38', 77, 166, 140)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Johnson', 'Jess', 'JnJess166', 'Johnson.Jess@sprynet.com', 'Johnson287', 155, 29, 160)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tay', 'Sarah', 'TySarah119', 'Tay.Sarah@gmail.com', 'Tay30', 189, 215, 208)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Neima', 'Sara', 'SaNeima94', 'Neima.Sara@yahoo.com', 'Neima230', 216, 114, 52)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wendle', 'Bob', 'BbWendle89', 'Wendle.Bob@inbox.com', 'Wendle166', 231, 195, 213)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tara', 'Nat', 'NtTara248', 'Tara.Nat@calpoly.com', 'Tara28', 60, 113, 259)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Marry', 'Arun', 'AnMarry219', 'Marry.Arun@gmail.com', 'Marry147', 265, 38, 286)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andy', 'Mike', 'MeAndy2', 'Andy.Mike@inbox.com', 'Andy41', 58, 32, 102)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jay', 'Lil', 'JyLil90', 'Jay.Lil@calpoly.com', 'Jay179', 101, 26, 193)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Lil', 'Ronald', 'LlRonald73', 'Lil.Ronald@yahoo.com', 'Lil283', 173, 291, 175)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Rachel', 'Sara', 'SaRachel188', 'Rachel.Sara@sprynet.com', 'Rachel182', 7, 270, 103)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Yas', 'Goergeson', 'YsGoergeson3', 'Yas.Goergeson@gmail.com', 'Yas196', 237, 75, 227)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Neima', 'Sammy', 'SyNeima228', 'Neima.Sammy@inbox.com', 'Neima122', 267, 168, 144)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Luber', 'Zog', 'LrZog139', 'Luber.Zog@outlook.com', 'Luber59', 35, 134, 239)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Hoss', 'Tay', 'TyHoss199', 'Hoss.Tay@icloud.com', 'Hoss148', 233, 2, 188)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frankson', 'Sam', 'FnSam211', 'Frankson.Sam@zoho.com', 'Frankson195', 98, 179, 251)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Brian', 'BnRonnie167', 'Ronnie.Brian@icloud.com', 'Ronnie214', 9, 229, 264)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bud', 'Luber', 'BdLuber69', 'Bud.Luber@bing.com', 'Bud11', 124, 236, 181)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Dirk', 'Andrew', 'DkAndrew208', 'Dirk.Andrew@sprynet.com', 'Dirk211', 12, 191, 268)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Markson', 'Debra', 'DaMarkson253', 'Markson.Debra@bing.com', 'Markson209', 275, 145, 121)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rene', 'Bud', 'ReBud192', 'Rene.Bud@bing.com', 'Rene225', 177, 161, 76)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Samuel', 'Bud', 'SlBud151', 'Samuel.Bud@gmail.com', 'Samuel88', 267, 178, 280)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Gym', 'Bar', 'BrGym203', 'Gym.Bar@gmail.com', 'Gym111', 5, 129, 19)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jose', 'Zag', 'JeZag59', 'Jose.Zag@inbox.com', 'Jose295', 97, 84, 75)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Toshi', 'Albertson', 'TiAlbertson110', 'Toshi.Albertson@aol.com', 'Toshi118', 182, 33, 259)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Gym', 'Bar', 'GmBar95', 'Gym.Bar@icloud.com', 'Gym74', 250, 1, 103)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronny', 'Tom', 'TmRonny24', 'Ronny.Tom@icloud.com', 'Ronny244', 216, 294, 171)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Yas', 'Marria', 'YsMarria190', 'Yas.Marria@gmail.com', 'Yas180', 182, 146, 235)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Dirk', 'Andy', 'AyDirk142', 'Dirk.Andy@sprynet.com', 'Dirk271', 280, 215, 33)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Anna', 'Frankson', 'FnAnna44', 'Anna.Frankson@aol.com', 'Anna42', 44, 226, 18)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Nat', 'Tay', 'TyNat153', 'Nat.Tay@gmail.com', 'Nat239', 1, 286, 123)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'George', 'Ronald', 'GeRonald238', 'George.Ronald@icloud.com', 'George87', 109, 262, 286)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jess', 'Arpon', 'AnJess253', 'Jess.Arpon@yahoo.com', 'Jess220', 189, 298, 286)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arun', 'Guppy', 'AnGuppy280', 'Arun.Guppy@aol.com', 'Arun98', 15, 160, 295)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronald', 'Johnson', 'JnRonald42', 'Ronald.Johnson@inbox.com', 'Ronald31', 24, 268, 64)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Marry', 'Jose', 'JeMarry64', 'Marry.Jose@aol.com', 'Marry127', 240, 207, 129)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Reece', 'Tunchi', 'ReTunchi283', 'Reece.Tunchi@inbox.com', 'Reece231', 278, 18, 46)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Markson', 'Wyne', 'WeMarkson139', 'Markson.Wyne@icloud.com', 'Markson113', 123, 72, 206)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sam', 'Frank', 'SmFrank168', 'Sam.Frank@aol.com', 'Sam144', 204, 102, 36)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sam', 'Tara', 'TaSam101', 'Sam.Tara@gmail.com', 'Sam5', 190, 268, 91)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Martin', 'Stone', 'MnStone50', 'Martin.Stone@sprynet.com', 'Martin183', 19, 267, 118)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Marria', 'Neima', 'NaMarria17', 'Marria.Neima@aol.com', 'Marria186', 120, 298, 239)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sarah', 'Toshi', 'TiSarah115', 'Sarah.Toshi@gmail.com', 'Sarah2', 248, 297, 208)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bar', 'Gym', 'BrGym240', 'Bar.Gym@sprynet.com', 'Bar24', 265, 180, 241)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zack', 'George', 'GeZack271', 'Zack.George@inbox.com', 'Zack250', 62, 237, 209)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zog', 'McDonald', 'ZgMcDonald214', 'Zog.McDonald@icloud.com', 'Zog209', 202, 76, 101)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frankson', 'Marry', 'MyFrankson98', 'Frankson.Marry@aol.com', 'Frankson59', 145, 113, 130)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Albertson', 'Zig', 'AnZig40', 'Albertson.Zig@zoho.com', 'Albertson241', 202, 254, 102)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Debra', 'Dirk', 'DkDebra229', 'Debra.Dirk@calpoly.com', 'Debra56', 168, 176, 60)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ron', 'Zig', 'ZgRon127', 'Ron.Zig@aol.com', 'Ron26', 268, 150, 72)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ann', 'Ryan', 'AnRyan16', 'Ann.Ryan@bing.com', 'Ann77', 154, 176, 17)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Martin', 'Brett', 'BtMartin162', 'Martin.Brett@bing.com', 'Martin221', 105, 218, 74)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tay', 'Schmit', 'StTay201', 'Tay.Schmit@bing.com', 'Tay17', 72, 70, 268)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sam', 'Bar', 'SmBar277', 'Sam.Bar@bing.com', 'Sam54', 144, 282, 277)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Debra', 'Albert', 'AtDebra94', 'Debra.Albert@yahoo.com', 'Debra214', 215, 295, 232)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Franky', 'Boof', 'BfFranky129', 'Franky.Boof@sprynet.com', 'Franky220', 136, 227, 287)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Wendle', 'Albertson', 'WeAlbertson259', 'Wendle.Albertson@calpoly.com', 'Wendle242', 178, 85, 290)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Sarah', 'AwSarah110', 'Andrew.Sarah@yahoo.com', 'Andrew220', 251, 35, 236)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jessica', 'Jay', 'JyJessica290', 'Jessica.Jay@outlook.com', 'Jessica192', 285, 286, 46)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronald', 'Jon', 'JnRonald8', 'Ronald.Jon@inbox.com', 'Ronald174', 236, 111, 259)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arpon', 'Neima', 'AnNeima58', 'Arpon.Neima@icloud.com', 'Arpon282', 15, 99, 6)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Juan', 'John', 'JnJuan20', 'Juan.John@bing.com', 'Juan251', 69, 220, 54)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Markson', 'Mike', 'MeMarkson114', 'Markson.Mike@sprynet.com', 'Markson71', 20, 210, 184)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Andrew', 'Franky', 'AwFranky83', 'Andrew.Franky@yahoo.com', 'Andrew233', 166, 182, 87)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Rene', 'Boof', 'BfRene12', 'Rene.Boof@outlook.com', 'Rene77', 213, 208, 202)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jessica', 'Anna', 'JaAnna226', 'Jessica.Anna@calpoly.com', 'Jessica122', 258, 29, 47)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Markson', 'Wyne', 'MnWyne241', 'Markson.Wyne@icloud.com', 'Markson115', 133, 17, 269)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ahn', 'Brett', 'AnBrett178', 'Ahn.Brett@gmail.com', 'Ahn251', 105, 254, 211)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronnie', 'Rachel', 'RlRonnie70', 'Ronnie.Rachel@outlook.com', 'Ronnie262', 261, 38, 11)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Frankson', 'Lil', 'FnLil199', 'Frankson.Lil@calpoly.com', 'Frankson227', 67, 118, 222)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wyne', 'Adam', 'AmWyne272', 'Wyne.Adam@sprynet.com', 'Wyne53', 141, 214, 3)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Anna', 'Andrew', 'AwAnna283', 'Anna.Andrew@zoho.com', 'Anna204', 139, 75, 254)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Andy', 'Joe', 'AyJoe80', 'Andy.Joe@gmail.com', 'Andy69', 105, 79, 7)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jess', 'Zack', 'ZkJess201', 'Jess.Zack@inbox.com', 'Jess50', 172, 103, 217)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wendle', 'Anna', 'WeAnna196', 'Wendle.Anna@bing.com', 'Wendle70', 186, 200, 128)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Guppy', 'Arpon', 'GyArpon120', 'Guppy.Arpon@gmail.com', 'Guppy284', 134, 154, 7)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Anna', 'Jessica', 'JaAnna43', 'Anna.Jessica@inbox.com', 'Anna147', 158, 176, 61)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Anna', 'Tunchi', 'TiAnna110', 'Anna.Tunchi@bing.com', 'Anna141', 260, 25, 78)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Goergeson', 'GnRonnie183', 'Ronnie.Goergeson@bing.com', 'Ronnie20', 95, 230, 216)
